time_utc,equity_usd,available_usd,unrealized_pnl_usd,open_positions,gross_exposure_usd,net_exposure_usd,drawdown_pct
2026-05-26T07:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T07:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T07:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T07:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T08:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T08:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T08:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T08:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T09:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T09:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T09:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T09:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T10:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T10:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T10:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T10:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T11:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T11:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T11:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T11:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T12:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T12:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T12:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T12:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T13:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T13:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T13:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T13:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T14:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T14:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T14:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T14:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T15:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T15:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T15:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T15:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T16:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T16:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T16:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T16:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T17:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T17:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T17:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T17:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T18:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T18:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T18:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T18:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T19:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T19:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T19:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T19:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T20:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T20:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T20:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T20:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T21:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T21:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T21:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T21:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T22:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T22:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T22:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T22:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T23:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T23:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T23:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-26T23:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T00:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T00:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T00:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T00:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T01:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T01:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T01:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T01:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T02:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T02:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T02:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T02:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T03:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T03:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T03:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T03:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T04:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T04:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T04:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T04:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T05:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T05:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T05:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T05:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T06:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T06:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T06:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T06:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T07:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T07:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T07:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T07:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T08:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T08:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T08:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T08:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T09:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T09:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T09:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T09:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T10:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T10:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T10:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T10:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T11:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T11:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T11:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T11:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T12:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T12:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T12:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T12:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T13:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T13:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T13:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T13:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T14:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T14:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T14:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T14:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T15:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T15:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T15:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T15:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T16:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T16:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T16:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T16:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T17:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T17:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T17:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T17:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T18:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T18:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T18:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T18:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T19:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T19:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T19:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T19:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T20:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T20:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T20:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T20:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T21:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T21:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T21:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T21:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T22:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T22:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T22:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T22:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T23:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T23:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T23:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-27T23:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T00:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T00:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T00:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T00:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T01:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T01:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T01:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T01:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T02:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T02:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T02:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T02:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T03:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T03:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T03:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T03:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T04:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T04:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T04:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T04:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T05:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T05:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T05:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T05:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T06:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T06:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T06:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T06:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T07:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T07:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T07:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T07:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T08:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T08:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T08:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T08:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T09:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T09:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T09:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T09:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T10:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T10:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T10:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T10:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T11:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T11:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T11:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T11:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T12:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T12:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T12:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T12:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T13:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T13:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T13:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T13:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T14:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T14:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T14:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T14:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T15:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T15:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T15:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T15:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T16:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T16:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T16:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T16:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T17:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T17:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T17:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T17:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T18:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T18:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T18:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T18:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T19:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T19:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T19:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T19:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T20:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T20:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T20:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T20:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T21:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T21:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T21:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T21:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T22:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T22:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T22:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T22:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T23:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T23:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T23:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-28T23:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T00:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T00:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T00:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T00:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T01:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T01:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T01:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T01:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T02:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T02:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T02:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T02:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T03:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T03:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T03:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T03:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T04:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T04:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T04:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T04:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T05:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T05:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T05:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T05:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T06:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T06:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T06:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T06:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T07:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T07:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T07:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T07:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T08:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T08:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T08:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T08:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T09:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T09:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T09:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T09:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T10:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T10:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T10:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T10:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T11:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T11:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T11:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T11:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T12:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T12:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T12:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T12:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T13:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T13:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T13:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T13:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T14:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T14:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T14:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T14:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T15:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T15:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T15:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T15:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T16:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T16:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T16:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T16:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T17:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T17:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T17:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T17:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T18:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T18:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T18:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T18:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T19:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T19:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T19:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T19:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T20:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T20:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T20:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T20:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T21:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T21:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T21:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T21:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T22:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T22:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T22:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T22:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T23:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T23:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T23:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-29T23:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T00:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T00:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T00:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T00:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T01:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T01:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T01:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T01:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T02:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T02:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T02:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T02:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T03:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T03:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T03:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T03:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T04:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T04:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T04:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T04:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T05:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T05:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T05:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T05:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T06:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T06:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T06:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T06:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T07:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T07:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T07:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T07:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T08:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T08:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T08:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T08:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T09:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T09:29:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T09:44:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T09:59:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T10:14:59.0000000Z,10000,10000,0,0,0,0,0
2026-05-30T10:29:59.0000000Z,10000,10000,0,0,0,0,0
